,mean,std,min,max
balanced_accuracy,0.0026876199332676585,0.028781727704315575,-0.06501677082622959,0.08162145818532651
average_precision,0.009235543570747774,0.0539512403796064,-0.09818816322884638,0.16691189851168475
f1,0.32986731947521103,0.11818680378471728,0.07178690874343052,0.6107761759137906
