model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
APriori (ClusterCentroids),100.0,0.8987936490391918,0.02892651384903911,0.8020757654385055,0.88145249647409,0.903308251167618,0.9204674434466822,0.9552750209824096,100.0,0.7718794655230026,0.0713009063525169,0.5621572545003081,0.7296871136560812,0.7751349365111896,0.8293989148695594,0.9014108394114406,100.0,0.5009712305389855,0.06279908971531227,0.3305084745762712,0.4650778669183577,0.5,0.5425060346719334,0.6614173228346457
APriori (RandomUnderSampler),100.0,0.8996219570494248,0.030388671033308067,0.8030920256011072,0.8823861892905613,0.896162229215069,0.9222417865764495,0.9571094966268812,100.0,0.748677544018698,0.08260596660070796,0.3862661767795021,0.7011671980532301,0.7549686190405079,0.8124939838786299,0.8934699246929464,100.0,0.5209031427122719,0.07900177863749426,0.3679245283018867,0.4589548738155549,0.5277587681779299,0.5719047619047619,0.6956521739130435
APriori (Standard),100.0,0.9003012348590224,0.02723533623902571,0.831275470914487,0.8832418597625166,0.9012701928651154,0.9176142106915638,0.9571094966268812,100.0,0.7434346831611781,0.07978709585386927,0.5001014238326088,0.7018885957557323,0.7548976358223958,0.8013590504324405,0.8826703549012663,100.0,0.5226202514307748,0.07133111965239226,0.3169811320754717,0.47643925841600254,0.5181206653804036,0.5757387462027064,0.7058823529411765
