,mean,std,min,max
balanced_accuracy,0.00130341817785956,0.03062123223278649,-0.06243983882207882,0.0870937429839711
average_precision,0.058440219303660605,0.0730558080162708,-0.07408615980939148,0.2796678287842951
f1,0.1991299568102373,0.0859300209705588,-0.028375998916429612,0.4671384136858476
