model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
KNORAU (ClusterCentroids),100.0,0.6242589048325194,0.16914208750898593,0.2591362126245847,0.4854636248589116,0.5925925925925926,0.7487761250235361,0.9555555555555556
KNORAU (RandomUnderSampler),100.0,0.5386387270400111,0.11399681862395106,0.273015873015873,0.458642786723628,0.5367238562091503,0.606569102112676,0.7884615384615384
KNORAU (Standard),100.0,0.5438170711868413,0.1276360624367514,0.2779661016949152,0.44247038917089676,0.5466732204298673,0.6085406301824212,0.9166666666666666
