model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
KNORAU (ClusterCentroids),100.0,0.9133321969796093,0.024413602099538686,0.8502508216571527,0.8988685616925043,0.9143853629554094,0.9291240934661786,0.9676784370051827
KNORAU (RandomUnderSampler),100.0,0.9124128626574947,0.025818892276297547,0.8415109842587787,0.8978031482442483,0.9149606188085537,0.9302893484542449,0.9722532872441372
KNORAU (Standard),100.0,0.9139853893421389,0.025221373850281382,0.8431370005189414,0.8976651283611337,0.9150926254401981,0.9311202546577924,0.9697803148244248
