,mean,std,min,max
balanced_accuracy,0.004685662960275415,0.03170501163414964,-0.06078557649356353,0.08926373724062109
mcc,0.007330959100867,0.037476616473590074,-0.06786458850475707,0.101019656671828
average_precision,0.016804593317150007,0.04746831144847067,-0.07051629769888756,0.15184432370264656
f1,0.008185725122815114,0.040011384913594836,-0.06951202162469772,0.11736158578263833
