Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
LogitBoostClassifier,0.8076196808339877,0.06358553474790117,0.00041880664028258067,0.00038100672387305804,0.19238077503071532
