model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
VotingClassifier (ClusterCentroids),100.0,0.9229941807535995,0.026903288973334397,0.8402222798823733,0.9052938267372137,0.9253285802047192,0.937296665311102,0.9783169001902784,100.0,0.8812832781014228,0.040527283220726996,0.7330059373732914,0.8572715609002715,0.885497649080724,0.9065707682099775,0.9560130724665424,100.0,0.8988258259979799,0.03255980308301564,0.7951807228915663,0.8825709174546383,0.9010989010989012,0.9199922510654786,0.9574468085106383
VotingClassifier (RandomUnderSampler),100.0,0.9234298449510564,0.02530677253358669,0.8500475696246323,0.9056399959333061,0.9251252455158212,0.9389121215595339,0.9777067308108296,100.0,0.8816045408658342,0.03957445085800804,0.739695456415742,0.8599219671289943,0.8845706963863624,0.9123816873762891,0.9488653906891514,100.0,0.8849719093494004,0.03478878788160775,0.7764705882352941,0.8636363636363636,0.8842105263157894,0.9095959595959597,0.9565217391304348
VotingClassifier (Standard),100.0,0.9230036006832762,0.025821299975828667,0.8506571604094382,0.90625,0.9253285802047192,0.9371441642944285,0.9783169001902784,100.0,0.8836117476273249,0.03796971177645646,0.760086884976533,0.8599171219495142,0.883657899392959,0.9089851039524544,0.961788797615036,100.0,0.898590651325444,0.03091955028760206,0.8048780487804879,0.8837209302325582,0.9010989010989012,0.9213483146067416,0.9574468085106383
