model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
XGBClassifier (ClusterCentroids),100.0,0.9216110066006218,0.02722672011989723,0.8504540736896731,0.9042553191489362,0.9248204087952294,0.937296665311102,0.978113648157758
XGBClassifier (RandomUnderSampler),100.0,0.9230722660532578,0.02642826991411792,0.8504540736896731,0.9059958316388775,0.9250237021559387,0.9369408296055307,0.9775033961219316
XGBClassifier (Standard),100.0,0.9224966340212666,0.02592605871967729,0.8504540736896731,0.9057416632777551,0.9206926214023461,0.9371441642944285,0.9783167348775232
