model,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max
XGBClassifier (ClusterCentroids),100.0,0.8873360776181061,0.0387681854194201,0.7428276757503118,0.8680965275302048,0.8938936294423433,0.9089688090771212,0.9633158577304316
XGBClassifier (RandomUnderSampler),100.0,0.8919107284212993,0.03653289932904609,0.7691285904888108,0.8674540451851402,0.8949283357052489,0.9149946608402548,0.9529989221756549
XGBClassifier (Standard),100.0,0.9020416462881411,0.03368790152435308,0.788756537473474,0.8820589960518135,0.905404001628604,0.9227855455824185,0.9734547344727328
