model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
KNOP (ClusterCentroids),100.0,0.9149926136238533,0.025772362931378145,0.8447604544313984,0.9000026920478725,0.9161500379269667,0.9339144048100665,0.9687600044993208
KNOP (RandomUnderSampler),100.0,0.9128634213759171,0.026493094303171004,0.8339214668742432,0.8980698346499615,0.9141075427795996,0.9305803065974773,0.9634103096350112
KNOP (Standard),100.0,0.9131614098969161,0.02689769845858606,0.833108458744162,0.8975968313308331,0.9142468396597823,0.9331387303234735,0.9677433310548312
