model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
KNOP (ClusterCentroids),100.0,0.9149926136238533,0.025772362931378145,0.8447604544313984,0.9000026920478725,0.9161500379269667,0.9339144048100665,0.9687600044993208,100.0,0.8433654684707165,0.05102842898117473,0.6926452189531812,0.8139274407577461,0.8456048356922324,0.8775267507489234,0.9428261204898492,100.0,0.7059572732887444,0.15516642471085,0.4041450777202072,0.5945945945945946,0.7207207207207207,0.8302612176111228,0.9565217391304348
KNOP (RandomUnderSampler),100.0,0.9128634213759171,0.026493094303171004,0.8339214668742432,0.8980698346499615,0.9141075427795996,0.9305803065974773,0.9634103096350112,100.0,0.8458769843658004,0.05038872252627372,0.6769344028219476,0.8194760533329251,0.8451099433196811,0.8778736000926339,0.9504617590584904,100.0,0.6110616462569329,0.122606117128496,0.3333333333333333,0.5242450638792102,0.6124217621569572,0.6960510570402871,0.8631578947368421
KNOP (Standard),100.0,0.9131614098969161,0.02689769845858606,0.833108458744162,0.8975968313308331,0.9142468396597823,0.9331387303234735,0.9677433310548312,100.0,0.8469432314622939,0.052259939329066335,0.702647809934598,0.8191226366325228,0.8507056481541033,0.8802510829139442,0.9525562707702276,100.0,0.616325991685723,0.12873209778443115,0.3305084745762712,0.5097414762083177,0.629222309505106,0.7000659195781147,0.898876404494382
