,mean,std,min,max
balanced_accuracy,0.004254276527924431,0.02718781699571266,-0.05212094154793079,0.08397635534736014
average_precision,0.006769973278800841,0.04889805800534345,-0.08799246642743863,0.17680887755872632
f1,0.006697748999056302,0.04942945618448546,-0.1077507200837915,0.10272056953979158
