,mean,std,min,max
balanced_accuracy,0.010279630481632652,0.03054810722806494,-0.055172531202040465,0.11581437911030423
average_precision,0.02921545743147358,0.045546303946249214,-0.07083933885218952,0.18631597749498185
f1,0.015872833214871325,0.040887941666036626,-0.0682842469342837,0.1446329680688112
