model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
DecisionTreeClassifier (ClusterCentroids),100.0,0.8862855439658418,0.041178925373329275,0.7702233292666396,0.861397249610794,0.8928040131465145,0.9142330272514911,0.9662558380902958,100.0,0.6695646600838117,0.12569976673235672,0.2184403614927803,0.6025762743427916,0.6877925964749926,0.7584875130696778,0.8614952812402843,100.0,0.7679883399189209,0.08831623500401957,0.4,0.7286931818181818,0.7808045977011495,0.8262959866220736,0.9032258064516128
DecisionTreeClassifier (RandomUnderSampler),100.0,0.8717052849969038,0.035991069844209966,0.770904687770282,0.8461857810067462,0.8758634557794359,0.8990113961996988,0.9481664071959868,100.0,0.47416923162021246,0.11959245528048423,0.221851214529163,0.39253657164393285,0.447843747391114,0.5360532971939668,0.7446511107929138,100.0,0.6657607732842905,0.09223628036256643,0.4,0.6098010316875461,0.6543755310110451,0.7122252747252747,0.8571428571428571
DecisionTreeClassifier (Standard),100.0,0.8712301793040177,0.03417322817519693,0.7919780314824425,0.8477488537758735,0.8715351985325293,0.8993163362407626,0.9394884618379724,100.0,0.48020301470106985,0.11072291813635161,0.2140889231083199,0.39801958844879864,0.4614994544039495,0.5416945414468821,0.7446511107929138,100.0,0.6709305823817212,0.08822262705769622,0.3592814371257485,0.6137521222410867,0.6600624634003514,0.7260659694288013,0.8571428571428571
