,mean,std,min,max
balanced_accuracy,0.01821962927894789,0.03199152063739973,-0.05399906820492284,0.10719650120132618
mcc,0.025788341222493568,0.04321846670305229,-0.06722961072040978,0.1581787447985652
average_precision,0.043726338316836116,0.049006023508623285,-0.06176761411304055,0.17772856513176727
f1,0.025713943172340173,0.04252539145748793,-0.06658983224484571,0.1541338511885496
