model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
RRC (ClusterCentroids),100.0,0.8229176403603538,0.04930522239328087,0.7207207207207207,0.7913071123626124,0.8200501253132833,0.8578571428571429,0.946236559139785
RRC (RandomUnderSampler),100.0,0.8026836470684979,0.045308853848227325,0.693069306930693,0.7732579861759761,0.8041237113402062,0.8320957095709571,0.9263157894736842
RRC (Standard),100.0,0.8077489989241965,0.04355048556735086,0.7128712871287128,0.78,0.8113207547169812,0.8295454545454546,0.9263157894736842
