model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
RRC (ClusterCentroids),100.0,0.9152070338563686,0.02754774352188088,0.8283644698149109,0.9035655645379589,0.9135722308407617,0.934164310652142,0.9758767186107482
RRC (RandomUnderSampler),100.0,0.9153350335706238,0.02752219445813554,0.8173196678775299,0.9028223098171719,0.9151416564999322,0.9337820013838437,0.9752667145440544
RRC (Standard),100.0,0.9172250560902662,0.026588283862986766,0.838799515654731,0.9026291375760185,0.9148366544665854,0.9339616578783594,0.9758767186107482
