Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
balanced_accuracy,RRC (ClusterCentroids),RRC (RandomUnderSampler),-0.0001279997142552558,-0.008588914930246619,0.9931644056108329,False,No Diff,average_precision,RRC (ClusterCentroids),RRC (RandomUnderSampler),0.05540337085326119,1.6141377027312958,0.10968052966600923,False,No Diff,f1,RRC (ClusterCentroids),RRC (RandomUnderSampler),0.020233993291855823,0.8346890304149848,0.40590250876514955,False,No Diff
balanced_accuracy,RRC (ClusterCentroids),RRC (Standard),-0.002018022233897576,-0.16836414026966653,0.8666403056564368,False,No Diff,average_precision,RRC (ClusterCentroids),RRC (Standard),0.05484889906317891,1.6461420097757735,0.1029056524954566,False,No Diff,f1,RRC (ClusterCentroids),RRC (Standard),0.01516864143615726,0.6756138570337962,0.5008609374126998,False,No Diff
balanced_accuracy,RRC (RandomUnderSampler),RRC (ClusterCentroids),0.0001279997142552558,0.008588914930246619,0.9931644056108329,False,No Diff,average_precision,RRC (RandomUnderSampler),RRC (ClusterCentroids),-0.05540337085326119,-1.6141377027312958,0.10968052966600923,False,No Diff,f1,RRC (RandomUnderSampler),RRC (ClusterCentroids),-0.020233993291855823,-0.8346890304149848,0.40590250876514955,False,No Diff
balanced_accuracy,RRC (RandomUnderSampler),RRC (Standard),-0.0018900225196423204,-0.1644770028013568,0.8696910024232082,False,No Diff,average_precision,RRC (RandomUnderSampler),RRC (Standard),-0.0005544717900822782,-0.012864509737466057,0.9897617785946362,False,No Diff,f1,RRC (RandomUnderSampler),RRC (Standard),-0.005065351855698563,-0.2369922601784831,0.8131525017020692,False,No Diff
balanced_accuracy,RRC (Standard),RRC (ClusterCentroids),0.002018022233897576,0.16836414026966653,0.8666403056564368,False,No Diff,average_precision,RRC (Standard),RRC (ClusterCentroids),-0.05484889906317891,-1.6461420097757735,0.1029056524954566,False,No Diff,f1,RRC (Standard),RRC (ClusterCentroids),-0.01516864143615726,-0.6756138570337962,0.5008609374126998,False,No Diff
balanced_accuracy,RRC (Standard),RRC (RandomUnderSampler),0.0018900225196423204,0.1644770028013568,0.8696910024232082,False,No Diff,average_precision,RRC (Standard),RRC (RandomUnderSampler),0.0005544717900822782,0.012864509737466057,0.9897617785946362,False,No Diff,f1,RRC (Standard),RRC (RandomUnderSampler),0.005065351855698563,0.2369922601784831,0.8131525017020692,False,No Diff
