Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
BalancedRandomForestClassifier,0.9993617021065296,0.0047383298585048006,0.9677180342986966,0.1130643449625765,0.9677182448063766
