model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
Exponential (ClusterCentroids),100.0,0.9156426305086165,0.027899633180450644,0.8385962636222106,0.9023744732766303,0.9134705634963127,0.9344424258408738,0.9752667145440544
Exponential (RandomUnderSampler),100.0,0.9159067906364602,0.026642748834057723,0.8169131638124891,0.9025269742933038,0.9148366544665854,0.9333752286855758,0.9756733839218504
Exponential (Standard),100.0,0.9166563555077881,0.02722363870231802,0.8383930115896904,0.9024979747648672,0.922888563937944,0.9341885054488844,0.9752667145440544
