model,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max
Exponential (ClusterCentroids),100.0,0.8186372497673805,0.07375463728436851,0.6520616176648711,0.7717628613678411,0.8302340341494032,0.8714089658642987,0.9406460470892524
Exponential (RandomUnderSampler),100.0,0.7595096587478922,0.07412608605709031,0.6163999152314492,0.7026783112718518,0.7666281689285078,0.8227283795802557,0.8942886104291049
Exponential (Standard),100.0,0.7674285297013235,0.07674217771072361,0.5871705331260845,0.71866561163213,0.7707736257292226,0.8265198452040928,0.9453391208767647
