model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
APosteriori (ClusterCentroids),100.0,0.9068258978777642,0.032154146563833835,0.8185391800726518,0.8921428447820858,0.9119458426268998,0.9285454718937012,0.9744533757884628
APosteriori (RandomUnderSampler),100.0,0.9152180318589686,0.026646114969330458,0.8474052932018682,0.8967349939456841,0.9136453342514874,0.9350011416252665,0.9752667145440544
APosteriori (Standard),100.0,0.9138205667172734,0.028063453823369174,0.8293807299775124,0.8941609145302103,0.9136738568570217,0.9324359657965096,0.9768933920552378
