model,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max
APosteriori (ClusterCentroids),100.0,0.8087263472351335,0.06440527804651408,0.5421377484780071,0.7818767452301227,0.8240261662040225,0.8508232616516036,0.9108079684538476
APosteriori (RandomUnderSampler),100.0,0.8172343509542279,0.05482636432626196,0.6675547299282112,0.7869100839263833,0.8201562460200167,0.8516077214972283,0.9186051669230332
APosteriori (Standard),100.0,0.8149295973010264,0.05579861818004063,0.6653976861614044,0.7847170320425805,0.8174605982154755,0.8500791394181242,0.9246722811189664
