model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
APosteriori (ClusterCentroids),100.0,0.8165049976288113,0.060039547682738156,0.6165413533834586,0.78,0.825414612281488,0.8571428571428571,0.9247311827956988
APosteriori (RandomUnderSampler),100.0,0.7442096714220411,0.09797263108958318,0.484472049689441,0.6830050389372423,0.7568613652357494,0.8141911851589271,0.8888888888888888
APosteriori (Standard),100.0,0.7475493408040431,0.0957227390696179,0.4938271604938271,0.6839080459770115,0.7613871635610766,0.8277603622431209,0.9090909090909092
