model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
DESKL (ClusterCentroids),100.0,0.9122421725993193,0.028512151180743933,0.8392060197197717,0.895375830283313,0.9146902823323786,0.9354080176440063,0.9770967267441356
DESKL (RandomUnderSampler),100.0,0.9120997440580441,0.028469934271479223,0.8289742259124719,0.8947201262528685,0.9145886976443073,0.9357635433881616,0.9773000614330336
DESKL (Standard),100.0,0.9130562785204073,0.0277061957983556,0.838799515654731,0.8946184382443251,0.9146903236605675,0.9356110423714881,0.9773000614330336
