,mean,std,min,max
balanced_accuracy,0.010324057825152572,0.03098533256483463,-0.05472098350443644,0.09277874929845553
mcc,0.016841113055276975,0.03852277807593469,-0.05864148612668951,0.11780534111551677
average_precision,0.053030969072540374,0.0464267290445867,-0.02759303005575442,0.19464342926025102
f1,0.01734079139773574,0.03949308811469615,-0.05820885954227839,0.12386887996644091
