,mean,std,min,max
balanced_accuracy,0.014994480954617305,0.032950885146578165,-0.05340572422346934,0.1197862800609345
average_precision,0.11041443087558507,0.08695859601931404,-0.05015520051438571,0.48560042140563947
f1,0.3484164377423338,0.08049515656909838,0.16854535695115402,0.5118319404956779
