,mean,std,min,max
balanced_accuracy,0.0033787985363879338,0.0346860944437773,-0.07706766619489236,0.0952792135602829
mcc,0.008592569567214874,0.045016764143863866,-0.08917718204231495,0.12732025228678423
average_precision,0.011010898299532194,0.06462475732429539,-0.1531007344565607,0.16119637201262216
f1,0.009321597082994636,0.04850995246152592,-0.09710882720199787,0.13437102922490474
