model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
ExtraTreesClassifier (ClusterCentroids),100.0,0.9078272495249717,0.029527800760304344,0.8291774779449922,0.8932103518987999,0.9061483326555511,0.925563995790258,0.9777067308108296
ExtraTreesClassifier (RandomUnderSampler),100.0,0.9078870551029268,0.02932358762635355,0.8291774779449922,0.8932104758833663,0.913978982874935,0.9257164348146482,0.9779100654997276
ExtraTreesClassifier (Standard),100.0,0.9073427571628081,0.02911296291982852,0.8289742259124719,0.8934136865876978,0.9061483326555511,0.925563995790258,0.9779100654997276
