Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
balanced_accuracy,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (RandomUnderSampler),-0.03803887622253199,-1.1011514826528286,0.27350080932737814,False,No Diff,average_precision,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (RandomUnderSampler),-0.004539251653086995,-0.20077635145424932,0.8412853588854149,False,No Diff,f1,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (RandomUnderSampler),-0.018652285897945653,-0.5791938595587941,0.5637739553159604,False,No Diff
balanced_accuracy,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (Standard),0.3022064462530596,9.017044558215211,1.5212000428750145e-14,True,Better,average_precision,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (Standard),0.6038493479989215,4.568426330370279,1.41852264133688e-05,True,Better,f1,BalancedRandomForestClassifier (ClusterCentroids),BalancedRandomForestClassifier (Standard),0.08870281919992964,3.6871017646394595,0.00037051036771898715,True,Better
balanced_accuracy,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (ClusterCentroids),0.03803887622253199,1.1011514826528286,0.27350080932737814,False,No Diff,average_precision,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (ClusterCentroids),0.004539251653086995,0.20077635145424932,0.8412853588854149,False,No Diff,f1,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (ClusterCentroids),0.018652285897945653,0.5791938595587941,0.5637739553159604,False,No Diff
balanced_accuracy,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (Standard),0.3402453224755916,12.890215637756329,6.644724931342826e-23,True,Better,average_precision,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (Standard),0.6083885996520086,4.651688424331473,1.0203275653701849e-05,True,Better,f1,BalancedRandomForestClassifier (RandomUnderSampler),BalancedRandomForestClassifier (Standard),0.1073551050978753,5.1992943495027255,1.078460099376758e-06,True,Better
balanced_accuracy,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (ClusterCentroids),-0.3022064462530596,-9.017044558215211,1.5212000428750145e-14,True,Worse,average_precision,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (ClusterCentroids),-0.6038493479989215,-4.568426330370279,1.41852264133688e-05,True,Worse,f1,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (ClusterCentroids),-0.08870281919992964,-3.6871017646394595,0.00037051036771898715,True,Worse
balanced_accuracy,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (RandomUnderSampler),-0.3402453224755916,-12.890215637756329,6.644724931342826e-23,True,Worse,average_precision,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (RandomUnderSampler),-0.6083885996520086,-4.651688424331473,1.0203275653701849e-05,True,Worse,f1,BalancedRandomForestClassifier (Standard),BalancedRandomForestClassifier (RandomUnderSampler),-0.1073551050978753,-5.1992943495027255,1.078460099376758e-06,True,Worse
