model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
BalancedRandomForestClassifier (ClusterCentroids),100.0,0.8180282801673442,0.08235233817749835,0.5717771451809679,0.7636742578283855,0.8262901702081231,0.8799266995329529,0.9535893444040824,100.0,0.8633191284127227,0.04472256563646117,0.7207449231140886,0.8374502905832621,0.8673772076964696,0.894199852593965,0.9565239789425962,100.0,0.12777564793463853,0.06843314577935516,0.0435967302452316,0.0769946472937956,0.10214410323352771,0.16949733434881947,0.3420074349442379
BalancedRandomForestClassifier (RandomUnderSampler),100.0,0.8560671563898762,0.05649199779047307,0.6407076047173648,0.8276547885319236,0.85857256309302,0.8936736728806325,0.9516260162601626,100.0,0.8678583800658097,0.043318593922510244,0.7429629932062403,0.8428583932958406,0.8701720807347747,0.9005358068618028,0.9529924598477412,100.0,0.14642793383258418,0.05950912744972208,0.0515297906602254,0.10513243981452072,0.12812484801322888,0.17504743833017078,0.3478260869565217
BalancedRandomForestClassifier (Standard),100.0,0.5158218339142846,0.05504477595405423,0.5,0.5,0.5,0.5,0.7782520325203253,100.0,0.25946978041380114,0.3784691650108384,0.0187475069804547,0.0187475069804547,0.0191463901076984,0.787672535328428,0.9480597360825908,100.0,0.03907282873470888,0.007875405257902014,0.0368050117462803,0.0368050117462803,0.0368194281237759,0.037573385518591,0.0793248945147679
