,mean,std,min,max
balanced_accuracy,0.014889411245115829,0.032733900255985035,-0.06702514756132538,0.10268921180657187
average_precision,0.2353407924102941,0.11777904804639502,0.008786760973311547,0.5337636491951268
f1,0.3415157429341532,0.08334559337832198,0.15463357188151106,0.5106533776301219
