,mean,std,min,max
balanced_accuracy,0.005387437031870977,0.030841806617319077,-0.05980114951909721,0.09254347198007151
average_precision,0.004559109591840936,0.0516443964268058,-0.08761204701731606,0.14544301786390335
f1,0.0061949168715102285,0.04101667803899748,-0.06858775899023595,0.14877489217215734
