model,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max
StackingClassifier (ClusterCentroids),100.0,0.8835193703228704,0.03975808489325816,0.7477584884439136,0.8579721568234749,0.88603388854042,0.9103033026098535,0.9606313941273388
StackingClassifier (RandomUnderSampler),100.0,0.8867745576854383,0.037675649655114364,0.7549474239049802,0.8652124065558515,0.8888625371545693,0.9128929788046245,0.9522543081762548
StackingClassifier (Standard),100.0,0.8843833535343159,0.038034423065103094,0.77007810413903,0.8634967386573447,0.8840563543651561,0.9110977858560368,0.9498072256986468
