Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
balanced_accuracy,StackingClassifier (ClusterCentroids),StackingClassifier (RandomUnderSampler),-0.008688990391213847,-0.6921938276295707,0.4904359598760112,False,No Diff,average_precision,StackingClassifier (ClusterCentroids),StackingClassifier (RandomUnderSampler),-0.003255187362567913,-0.16145294867306786,0.8720657004887543,False,No Diff,f1,StackingClassifier (ClusterCentroids),StackingClassifier (RandomUnderSampler),0.09554043580399563,5.138019064708169,1.3958901871776494e-06,True,Better
balanced_accuracy,StackingClassifier (ClusterCentroids),StackingClassifier (Standard),-0.007844435245551784,-0.6811425349267322,0.49737147639223633,False,No Diff,average_precision,StackingClassifier (ClusterCentroids),StackingClassifier (Standard),-0.0008639832114454293,-0.0470453009786025,0.962571895435693,False,No Diff,f1,StackingClassifier (ClusterCentroids),StackingClassifier (Standard),0.12057652042357647,6.593675414426607,2.114029156321352e-09,True,Better
balanced_accuracy,StackingClassifier (RandomUnderSampler),StackingClassifier (ClusterCentroids),0.008688990391213847,0.6921938276295707,0.4904359598760112,False,No Diff,average_precision,StackingClassifier (RandomUnderSampler),StackingClassifier (ClusterCentroids),0.003255187362567913,0.16145294867306786,0.8720657004887543,False,No Diff,f1,StackingClassifier (RandomUnderSampler),StackingClassifier (ClusterCentroids),-0.09554043580399563,-5.138019064708169,1.3958901871776494e-06,True,Worse
balanced_accuracy,StackingClassifier (RandomUnderSampler),StackingClassifier (Standard),0.0008445551456620626,0.08149985814529034,0.9352089795801442,False,No Diff,average_precision,StackingClassifier (RandomUnderSampler),StackingClassifier (Standard),0.0023912041511224835,0.13366112699879382,0.8939418758979789,False,No Diff,f1,StackingClassifier (RandomUnderSampler),StackingClassifier (Standard),0.025036084619580845,1.2290704382168738,0.22195876119207905,False,No Diff
balanced_accuracy,StackingClassifier (Standard),StackingClassifier (ClusterCentroids),0.007844435245551784,0.6811425349267322,0.49737147639223633,False,No Diff,average_precision,StackingClassifier (Standard),StackingClassifier (ClusterCentroids),0.0008639832114454293,0.0470453009786025,0.962571895435693,False,No Diff,f1,StackingClassifier (Standard),StackingClassifier (ClusterCentroids),-0.12057652042357647,-6.593675414426607,2.114029156321352e-09,True,Worse
balanced_accuracy,StackingClassifier (Standard),StackingClassifier (RandomUnderSampler),-0.0008445551456620626,-0.08149985814529034,0.9352089795801442,False,No Diff,average_precision,StackingClassifier (Standard),StackingClassifier (RandomUnderSampler),-0.0023912041511224835,-0.13366112699879382,0.8939418758979789,False,No Diff,f1,StackingClassifier (Standard),StackingClassifier (RandomUnderSampler),-0.025036084619580845,-1.2290704382168738,0.22195876119207905,False,No Diff
