model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
StackingClassifier (ClusterCentroids),100.0,0.9268602017693176,0.024545971102131154,0.8500471563427444,0.9134196058395219,0.9255959527023324,0.945588998443176,0.978113648157758,100.0,0.8835193703228704,0.03975808489325816,0.7477584884439136,0.8579721568234749,0.88603388854042,0.9103033026098535,0.9606313941273388,100.0,0.8671512309727402,0.03557731979172641,0.76,0.845360824742268,0.8729518219613598,0.8911429186396901,0.9473684210526316
StackingClassifier (RandomUnderSampler),100.0,0.9355491921605315,0.023133600970677366,0.8494371522760507,0.9223749472098338,0.9338399755998374,0.9533805280145676,0.9850934094447328,100.0,0.8867745576854383,0.037675649655114364,0.7549474239049802,0.8652124065558515,0.8888625371545693,0.9128929788046245,0.9522543081762548,100.0,0.7716107951687445,0.04191225677927416,0.6363636363636364,0.75,0.7721035261420879,0.7958033197619793,0.8723404255319149
StackingClassifier (Standard),100.0,0.9347046370148694,0.022359697123433032,0.8684770664428543,0.9214160612350804,0.9331757019056481,0.9519767422188166,0.9838738972496108,100.0,0.8843833535343159,0.038034423065103094,0.77007810413903,0.8634967386573447,0.8840563543651561,0.9110977858560368,0.9498072256986468,100.0,0.7465747105491637,0.0422030005535964,0.6511627906976745,0.7192982456140351,0.7521929824561404,0.7726041472071736,0.8490566037735849
