model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
RandomForestClassifier (ClusterCentroids),100.0,0.9162300307731452,0.02749019124333504,0.839409271752292,0.9036455630513752,0.9159549952555239,0.9357635847163503,0.9775033961219316,100.0,0.8563875394168328,0.04848750192657541,0.6932526472087671,0.8275525101033099,0.8610887188934688,0.8920324966504365,0.9495533020581592,100.0,0.8803281358568915,0.036912654982793454,0.7619047619047619,0.862484700122399,0.8863636363636364,0.9016306274370791,0.9565217391304348
RandomForestClassifier (RandomUnderSampler),100.0,0.91609448927996,0.027684734281172012,0.839409271752292,0.9036453150822424,0.9160566625999728,0.9352555786196161,0.9773000614330336,100.0,0.8584218168550828,0.04731055411183279,0.6982095361374473,0.8354540445008586,0.8644647150982987,0.8941879503704424,0.946516133129785,100.0,0.8690775376965907,0.03849088338747931,0.75,0.8541081460674157,0.8764044943820225,0.8888888888888888,0.946236559139785
RandomForestClassifier (Standard),100.0,0.9160922787538497,0.027660673684756363,0.8392060197197717,0.9036453150822424,0.9160566625999728,0.9351536426419399,0.9773000614330336,100.0,0.8588212774144074,0.04744079603830881,0.6992135573360911,0.8350789706000862,0.865130566028449,0.8923918472139076,0.9490377265533212,100.0,0.8690643238978241,0.03863306026705376,0.7529411764705882,0.8500625782227784,0.8757022471910112,0.8941710992907801,0.946236559139785
