model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
RandomForestClassifier (ClusterCentroids),100.0,0.9162300307731452,0.02749019124333504,0.839409271752292,0.9036455630513752,0.9159549952555239,0.9357635847163503,0.9775033961219316
RandomForestClassifier (RandomUnderSampler),100.0,0.91609448927996,0.027684734281172012,0.839409271752292,0.9036453150822424,0.9160566625999728,0.9352555786196161,0.9773000614330336
RandomForestClassifier (Standard),100.0,0.9160922787538497,0.027660673684756363,0.8392060197197717,0.9036453150822424,0.9160566625999728,0.9351536426419399,0.9773000614330336
