Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
balanced_accuracy,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (RandomUnderSampler),-0.00224155982978147,-0.16498206582796415,0.8692945073669398,False,No Diff,average_precision,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (RandomUnderSampler),-0.0005789838716694362,-0.02712580973630104,0.9784139940085907,False,No Diff,f1,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (RandomUnderSampler),0.0012128325930946815,0.07268076251994426,0.942206795786948,False,No Diff
balanced_accuracy,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (Standard),0.004031702304051588,0.3302746952498684,0.741890310679697,False,No Diff,average_precision,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (Standard),0.01415127122360127,0.7022717253536419,0.4841576247495629,False,No Diff,f1,KNeighborsClassifier (ClusterCentroids),KNeighborsClassifier (Standard),-0.004635086052671489,-0.3054807371286442,0.7606414187834787,False,No Diff
balanced_accuracy,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (ClusterCentroids),0.00224155982978147,0.16498206582796415,0.8692945073669398,False,No Diff,average_precision,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (ClusterCentroids),0.0005789838716694362,0.02712580973630104,0.9784139940085907,False,No Diff,f1,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (ClusterCentroids),-0.0012128325930946815,-0.07268076251994426,0.942206795786948,False,No Diff
balanced_accuracy,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (Standard),0.006273262133833057,0.4994981973820766,0.6185367433026676,False,No Diff,average_precision,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (Standard),0.014730255095270706,0.6576651125706339,0.5122796097578426,False,No Diff,f1,KNeighborsClassifier (RandomUnderSampler),KNeighborsClassifier (Standard),-0.00584791864576617,-0.37368578125948326,0.7094371598645131,False,No Diff
balanced_accuracy,KNeighborsClassifier (Standard),KNeighborsClassifier (ClusterCentroids),-0.004031702304051588,-0.3302746952498684,0.741890310679697,False,No Diff,average_precision,KNeighborsClassifier (Standard),KNeighborsClassifier (ClusterCentroids),-0.01415127122360127,-0.7022717253536419,0.4841576247495629,False,No Diff,f1,KNeighborsClassifier (Standard),KNeighborsClassifier (ClusterCentroids),0.004635086052671489,0.3054807371286442,0.7606414187834787,False,No Diff
balanced_accuracy,KNeighborsClassifier (Standard),KNeighborsClassifier (RandomUnderSampler),-0.006273262133833057,-0.4994981973820766,0.6185367433026676,False,No Diff,average_precision,KNeighborsClassifier (Standard),KNeighborsClassifier (RandomUnderSampler),-0.014730255095270706,-0.6576651125706339,0.5122796097578426,False,No Diff,f1,KNeighborsClassifier (Standard),KNeighborsClassifier (RandomUnderSampler),0.00584791864576617,0.37368578125948326,0.7094371598645131,False,No Diff
