experiment_name,iteration,fold,model,split,tp,tn,fp,fn,accuracy,precision,recall,f1,specificity,fpr,balanced_accuracy,geometric_mean,mcc,kappa,roc_auc,average_precision,fold_size,cv_tuning_mean_train_score,cv_tuning_std_train_score,cv_tuning_mean_val_score,cv_tuning_std_val_score,best_params,tuning_time,selected_features_indices,selected_features_names
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,1,Logarithmic,resubstitution,278,17686,21,63,0.995345744680851,0.9297658862876255,0.8152492668621701,0.86875,0.9988140283503699,0.0011859716496300798,0.9070316476062701,0.9023759772646266,0.8683310238405545,0.866391252795281,0.9627039987996199,0.8498386143811555,22560,0.8707124482008451,0.006278513345959739,0.8705414962996475,0.02947553202281905,"{'classifier__estimator__ccp_alpha': np.float64(0.00940523264489604), 'classifier__estimator__max_depth': 10, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 8, 'classifier__estimator__min_impurity_decrease': np.float64(0.09367299887367346), 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 4, 'classifier__max_features': np.float64(0.6705331755251293), 'classifier__max_samples': np.float64(0.5567367606202945), 'classifier__n_estimators': 250, 'feature_selection_filter__k': 'all'}",13.673674583435059,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,2,Logarithmic,resubstitution,281,17682,25,60,0.9952903368794326,0.9183006535947712,0.8240469208211144,0.8686244204018547,0.9985881289885357,0.0014118710114643385,0.9113175249048251,0.9071292481567996,0.8675507546294086,0.8662337540036225,0.963981886978442,0.855638991813289,22560,0.8783176666788094,0.011145911963846162,0.869162654658694,0.018024254827106633,"{'classifier__estimator__ccp_alpha': np.float64(0.001396923220343891), 'classifier__estimator__max_depth': 11, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.02980035006887627), 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 8, 'classifier__max_features': np.float64(0.7377981835036266), 'classifier__max_samples': np.float64(0.8181868387857614), 'classifier__n_estimators': 633, 'feature_selection_filter__k': 20}",11.209713697433472,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,3,Logarithmic,resubstitution,290,17665,42,51,0.9948470744680851,0.8734939759036144,0.8504398826979472,0.861812778603269,0.9976280567007398,0.0023719432992601597,0.9240339696993436,0.9210986307213567,0.8592676285824107,0.8591878441729279,0.963139153178813,0.8722012632965698,22560,0.8709842531252893,0.008495287367006523,0.8699716089027533,0.028532486052897797,"{'classifier__estimator__ccp_alpha': np.float64(0.006092252739442401), 'classifier__estimator__max_depth': 3, 'classifier__estimator__max_features': 'sqrt', 'classifier__estimator__max_leaf_nodes': 12, 'classifier__estimator__min_impurity_decrease': np.float64(0.09842840333065113), 'classifier__estimator__min_samples_leaf': 3, 'classifier__estimator__min_samples_split': 9, 'classifier__max_features': np.float64(0.9468183635332981), 'classifier__max_samples': np.float64(0.990564015255713), 'classifier__n_estimators': 122, 'feature_selection_filter__k': 'all'}",10.804352760314941,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,4,Logarithmic,resubstitution,281,17683,24,60,0.995345744680851,0.921311475409836,0.8240469208211144,0.8699690402476781,0.9986446038289942,0.0013553961710057738,0.9113457623250543,0.9071548990001125,0.8690069712885183,0.8676069980974584,0.9631054504514426,0.8615155512516036,22560,0.8660592080967241,0.01243460345008392,0.8628787736543779,0.024991875166991962,"{'classifier__estimator__ccp_alpha': np.float64(0.009890115134756001), 'classifier__estimator__max_depth': 6, 'classifier__estimator__max_features': 'sqrt', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.0420138493756127), 'classifier__estimator__min_samples_leaf': 6, 'classifier__estimator__min_samples_split': 5, 'classifier__max_features': np.float64(0.9573202821344433), 'classifier__max_samples': np.float64(0.740436982544221), 'classifier__n_estimators': 677, 'feature_selection_filter__k': 'all'}",13.810135841369629,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,5,Logarithmic,resubstitution,281,17684,24,59,0.9954011524822695,0.921311475409836,0.8264705882352941,0.8713178294573644,0.9986446803704541,0.0013553196295459369,0.9125576343028741,0.9084880056576512,0.8703128442146295,0.8689835886635484,0.9632945893514397,0.8493551847682267,22560,0.8699402330333535,0.009753644310780352,0.8670939901984809,0.02124649908556362,"{'classifier__estimator__ccp_alpha': np.float64(0.0019512729674487105), 'classifier__estimator__max_depth': 5, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.0006246276335343693), 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 7, 'classifier__max_features': np.float64(0.5693554620065604), 'classifier__max_samples': np.float64(0.553572597574249), 'classifier__n_estimators': 999, 'feature_selection_filter__k': 20}",14.811138153076172,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,6,Logarithmic,resubstitution,290,17670,38,50,0.9951241134751773,0.8841463414634146,0.8529411764705882,0.8682634730538922,0.9978540772532188,0.0021459227467811592,0.9253976268619035,0.9225566815097779,0.8659254281437091,0.8657803787096181,0.9647180901951926,0.8696014911198269,22560,0.8968000368000787,0.00525773889464338,0.8907351127554616,0.03986090994736956,"{'classifier__estimator__ccp_alpha': np.float64(0.009860829621538092), 'classifier__estimator__max_depth': 13, 'classifier__estimator__max_features': 'sqrt', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.0038753075676337123), 'classifier__estimator__min_samples_leaf': 8, 'classifier__estimator__min_samples_split': 8, 'classifier__max_features': np.float64(0.8980274144547371), 'classifier__max_samples': np.float64(0.6399596333467363), 'classifier__n_estimators': 298, 'feature_selection_filter__k': 28}",9.442097187042236,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V23', 'V24', 'V25', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,7,Logarithmic,resubstitution,279,17690,18,61,0.9956227836879432,0.9393939393939394,0.8205882352941176,0.8759811616954474,0.9989835102778405,0.0010164897221595082,0.9097858727859791,0.9054027367899967,0.8758335075445005,0.8737635701824658,0.9616552505348198,0.8488293523541626,22560,0.8802629937329527,0.009323109138294565,0.8778536222909779,0.03265186219229754,"{'classifier__estimator__ccp_alpha': np.float64(0.004401864942317294), 'classifier__estimator__max_depth': 18, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.0771969229798149), 'classifier__estimator__min_samples_leaf': 7, 'classifier__estimator__min_samples_split': 8, 'classifier__max_features': np.float64(0.9815389586634518), 'classifier__max_samples': np.float64(0.5897327062430766), 'classifier__n_estimators': 701, 'feature_selection_filter__k': 28}",11.440063953399658,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V24', 'V25', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,8,Logarithmic,resubstitution,291,17674,33,50,0.9954011524822695,0.8981481481481481,0.8533724340175953,0.8751879699248121,0.998136330264867,0.0018636697351329667,0.9257543821412312,0.9229203809860956,0.8731431067784496,0.8728469481923022,0.9788668165927388,0.8758519779121109,22561,0.8793058161326398,0.0096008594801105,0.8819154738820026,0.020017892071500676,"{'classifier__estimator__ccp_alpha': np.float64(0.006340266857304928), 'classifier__estimator__max_depth': 4, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.05686217582112443), 'classifier__estimator__min_samples_leaf': 7, 'classifier__estimator__min_samples_split': 9, 'classifier__max_features': np.float64(0.9585578427750815), 'classifier__max_samples': np.float64(0.8538104564650183), 'classifier__n_estimators': 450, 'feature_selection_filter__k': 24}",13.782260179519653,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 27, 28, 29]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V23', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,9,Logarithmic,resubstitution,283,17679,28,58,0.9952349290780141,0.909967845659164,0.8299120234604106,0.8680981595092024,0.9984187044671599,0.0015812955328401435,0.9141653639637852,0.9102745120484602,0.8666289206103198,0.865677028010088,0.9644020531668391,0.8471951879098547,22561,0.8749877510989348,0.005813843512911848,0.8724858049918707,0.021115503641438948,"{'classifier__estimator__ccp_alpha': np.float64(0.009189621567851667), 'classifier__estimator__max_depth': 3, 'classifier__estimator__max_features': 'log2', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.03672839247247999), 'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 5, 'classifier__max_features': np.float64(0.5554153993389251), 'classifier__max_samples': np.float64(0.5850146123306676), 'classifier__n_estimators': 681, 'feature_selection_filter__k': 20}",12.65256953239441,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,10,Logarithmic,resubstitution,279,17688,19,62,0.9955119680851063,0.9362416107382551,0.8181818181818182,0.8732394366197183,0.998926978031287,0.0010730219687129505,0.9085543981065527,0.9040486110362139,0.8730161103986029,0.8709655096687955,0.9634344453798032,0.8626550858164127,22561,0.8684235926268787,0.006746098476881196,0.8684656309168656,0.019969975391761076,"{'classifier__estimator__ccp_alpha': np.float64(0.0011543532744378304), 'classifier__estimator__max_depth': 12, 'classifier__estimator__max_features': 'sqrt', 'classifier__estimator__max_leaf_nodes': 2, 'classifier__estimator__min_impurity_decrease': np.float64(0.08018178091594402), 'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 5, 'classifier__max_features': np.float64(0.6307199202088676), 'classifier__max_samples': np.float64(0.9804222245767851), 'classifier__n_estimators': 426, 'feature_selection_filter__k': 22}",13.55636215209961,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 27, 28]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V23', 'V27', 'V28']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,2,1,Logarithmic,resubstitution,282,17683,24,59,0.9954011524822695,0.9215686274509803,0.8269794721407625,0.8717156105100463,0.9986446038289942,0.0013553961710057738,0.9128120379848783,0.9087676200936753,0.8707029810041632,0.8693811950858902,0.9653030007682897,0.8735400015981255,22560,0.8634684057814532,0.016774904471366262,0.8690329941338192,0.035947772145287375,"{'classifier__estimator__ccp_alpha': np.float64(0.007662561004594336), 'classifier__estimator__max_depth': 14, 'classifier__estimator__max_features': 'sqrt', 'classifier__estimator__max_leaf_nodes': 14, 'classifier__estimator__min_impurity_decrease': np.float64(0.07777095568347196), 'classifier__estimator__min_samples_leaf': 4, 'classifier__estimator__min_samples_split': 7, 'classifier__max_features': np.float64(0.7204647870041574), 'classifier__max_samples': np.float64(0.7727034714638157), 'classifier__n_estimators': 294, 'feature_selection_filter__k': 26}",11.558727741241455,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V27', 'V28', 'Time_sin']"
