,mean,std,min,max
balanced_accuracy,0.00011077963394808709,0.03284844559926713,-0.07801415362307651,0.08798531740441717
mcc,0.0013794799089825438,0.03939797443925417,-0.08660398469453778,0.12395851423674265
average_precision,-0.0008281089319161195,0.04792255198806157,-0.09013003977465395,0.1295669439263637
f1,0.0019902801570832163,0.04123918578228256,-0.08908287169156737,0.12963743347224177
