experiment_name,iteration,fold,model,split,tp,tn,fp,fn,accuracy,precision,recall,f1,specificity,fpr,balanced_accuracy,geometric_mean,mcc,kappa,roc_auc,average_precision,score_time,fold_size,selected_features_indices,selected_features_names
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,1,KNORAU,generalization,44,2457,3,3,0.9976067012365377,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.998780487804878,0.0012195121951219523,0.9674753502854178,0.9669687387784465,0.9349507005708355,0.9349507005708355,0.952499567548867,0.9378202031419812,14.297850608825684,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 27, 29]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V23', 'V27', 'Time_sin']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,2,KNORAU,generalization,39,2424,36,8,0.9824491424012765,0.52,0.8297872340425532,0.639344262295082,0.9853658536585366,0.014634146341463428,0.9075765438505449,0.9042366981201859,0.6489978281735393,0.6308349285819468,0.9192267773741568,0.7982130361373019,6.371336460113525,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,3,KNORAU,generalization,39,2413,47,8,0.9780614280015956,0.45348837209302323,0.8297872340425532,0.5864661654135338,0.9808943089430894,0.019105691056910623,0.9053407714928212,0.9021826730246861,0.6041157349256242,0.5761909591912635,0.91811105345096,0.8374312271791831,8.208265781402588,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 28, 29]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,4,KNORAU,generalization,38,2429,31,9,0.9840446749102513,0.5507246376811594,0.8085106382978723,0.6551724137931034,0.9873983739837399,0.012601626016260137,0.8979545061408061,0.8934887182297685,0.6598398018781274,0.6473062611227957,0.927970939283861,0.7915829345135142,9.523962259292603,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,5,KNORAU,generalization,42,2366,93,6,0.9605105704028719,0.3111111111111111,0.875,0.45901639344262296,0.9621797478649857,0.037820252135014276,0.9185898739324929,0.9175550552320348,0.508269875370619,0.4432900199855997,0.9196150196556866,0.8730432754428143,4.041715145111084,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,6,KNORAU,generalization,37,2385,74,11,0.966094934184284,0.3333333333333333,0.7708333333333334,0.46540880503144655,0.9699064660431069,0.03009353395689307,0.8703698996882201,0.8646596059962335,0.4934698989497967,0.45072520923710624,0.8143045953639689,0.7290722619677272,15.066251754760742,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 28, 29]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,7,KNORAU,generalization,42,2417,42,6,0.9808536098923015,0.5,0.875,0.6363636363636364,0.9829198861325742,0.017080113867425806,0.9289599430662872,0.9273914493707619,0.6533264900280379,0.6272811745028805,0.9503524467940897,0.8629459784163694,5.908877611160278,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,8,KNORAU,generalization,39,2363,96,8,0.9584996009577015,0.28888888888888886,0.8297872340425532,0.42857142857142855,0.9609597397315982,0.039040260268401794,0.8953734868870757,0.8929681542239537,0.47515255688403407,0.41221735580804786,0.8820442490893201,0.799626338276875,13.66099500656128,2506,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,9,KNORAU,generalization,44,2457,2,3,0.9980047885075818,0.9565217391304348,0.9361702127659575,0.946236559139785,0.9991866612444082,0.0008133387555917526,0.9676784370051829,0.9671653370805243,0.9452769460435154,0.9452202121241267,0.9835428690091976,0.9431768860656529,16.19277811050415,2506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_ClusterCentroids___RandomizedSearchCV__niter_30__cv_5,1,10,KNORAU,generalization,42,2402,57,5,0.9752593774940144,0.42424242424242425,0.8936170212765957,0.5753424657534246,0.9768198454656364,0.023180154534363617,0.935218433371116,0.934292695373814,0.6061914797230722,0.5642594721933982,0.9296721552611771,0.8550577842374217,9.36734914779663,2506,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
