,mean,std,min,max
balanced_accuracy,0.0012760897307391961,0.03012771550456592,-0.06780331839849729,0.09148370038528808
average_precision,0.03893523853690221,0.060387386757723226,-0.07108180290490174,0.22354098193543592
f1,0.039271314353467465,0.04630631495502975,-0.0776796467282217,0.15306806852170762
