model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max,average_precision_count,average_precision_mean,average_precision_std,average_precision_min,average_precision_25%,average_precision_50%,average_precision_75%,average_precision_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
RUSBoostClassifier (ClusterCentroids),100.0,0.9138920645146742,0.025982004519394294,0.8363588381369351,0.8997819559931818,0.9128317888549518,0.9319527330911607,0.9750633798551565,100.0,0.8562285720714345,0.0525878216382515,0.6455215199455986,0.8326587868933853,0.8658746418219694,0.8899514568818669,0.9438557429694852,100.0,0.7627147765970632,0.05059592338717242,0.6181818181818182,0.7365938430983118,0.7692307692307693,0.7959183673469388,0.8712871287128713
RUSBoostClassifier (RandomUnderSampler),100.0,0.9215998439491557,0.024948170636282276,0.8467938013203776,0.9082425177160757,0.922711637522028,0.940710949662688,0.9744533757884628,100.0,0.8536847760885865,0.05638350468054462,0.6036397465531508,0.8236424678651996,0.8682646855067104,0.8906390866127325,0.9468277588309983,100.0,0.6901558420549699,0.05670364351753436,0.543046357615894,0.6511627906976745,0.691906936911219,0.7342193993570141,0.819047619047619
RUSBoostClassifier (Standard),100.0,0.9202688991828907,0.02564997710682367,0.8472004706981735,0.9089993080781872,0.9213644629913632,0.9370992792434218,0.975471371734994,100.0,0.8491293815034328,0.05184065318706291,0.6835792658704425,0.8204638617933011,0.8594780407308837,0.8805605105641465,0.9417859558750729,100.0,0.702035473759753,0.059164114640827936,0.5833333333333334,0.6614173228346457,0.7,0.7435835351089588,0.8461538461538461
