,mean,std,min,max
balanced_accuracy,0.001717239771538448,0.027376234858779196,-0.06441260481958389,0.08430955664394824
mcc,0.2926246127089439,0.11209294204924844,-0.0632673054286873,0.5251504605081367
average_precision,0.011352250239467489,0.053021118517276984,-0.09541118461101894,0.16768307693939355
f1,0.3260805275183321,0.1307397337923871,-0.06199040767386088,0.6042090275394756
