Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
RandomForestClassifier,0.8337987588476193,0.05531975506662912,0.0016142013575476887,0.0008502424469780753,0.16620907979594407
