experiment_name,iteration,fold,model,split,tp,tn,fp,fn,accuracy,precision,recall,f1,specificity,fpr,balanced_accuracy,geometric_mean,mcc,kappa,roc_auc,average_precision,score_time,fold_size,selected_features_indices,selected_features_names
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,1,RUSBoostClassifier,generalization,43,2439,21,4,0.9900279218189071,0.671875,0.9148936170212766,0.7747747747747747,0.9914634146341463,0.008536585365853666,0.9531785158277115,0.952409339285845,0.7794065845515628,0.7697980981484678,0.9952906071613908,0.9468277588309983,0.024422407150268555,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,2,RUSBoostClassifier,generalization,41,2442,18,6,0.9904268049461508,0.6949152542372882,0.8723404255319149,0.7735849056603774,0.9926829268292683,0.007317073170731714,0.9325116761805916,0.9305683461242977,0.7739494605927882,0.768758935571646,0.9690667704549386,0.8530143741053056,0.05687212944030762,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,3,RUSBoostClassifier,generalization,40,2429,31,7,0.9848424411647387,0.5633802816901409,0.851063829787234,0.6779661016949152,0.9873983739837399,0.012601626016260137,0.919231101885487,0.9167000827360545,0.6855389838647109,0.6705331451969898,0.9739318457014358,0.8727951691621048,0.010435819625854492,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 28, 29]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,4,RUSBoostClassifier,generalization,39,2430,30,8,0.9848424411647387,0.5652173913043478,0.8297872340425532,0.6724137931034483,0.9878048780487805,0.012195121951219523,0.9087960560456668,0.9053551112849803,0.6778159424441649,0.6649409480666558,0.9501210863172462,0.8205080076953587,0.017896652221679688,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 29]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,5,RUSBoostClassifier,generalization,41,2439,20,7,0.9892301555644196,0.6721311475409836,0.8541666666666666,0.7522935779816514,0.9918666124440829,0.008133387555917082,0.9230166395553747,0.920445217342847,0.7524786560703965,0.7468690049250768,0.9938957231937102,0.8907665463935533,0.0069849491119384766,2507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V27']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,6,RUSBoostClassifier,generalization,37,2433,26,11,0.9852413242919824,0.5873015873015873,0.7708333333333334,0.6666666666666666,0.9894265961773079,0.010573403822692118,0.8801299647553207,0.873317239735944,0.665642600452094,0.6592611367635337,0.9740832994442186,0.7810992107804948,0.016903162002563477,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V26', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,7,RUSBoostClassifier,generalization,43,2425,34,5,0.9844435580374951,0.5584415584415584,0.8958333333333334,0.688,0.986173241154941,0.013826758845059017,0.9410032872441372,0.9399185400171485,0.7005243019841382,0.6804626400813116,0.9640182323437712,0.8916256745180569,0.013227462768554688,2507,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,8,RUSBoostClassifier,generalization,38,2421,38,9,0.981245011971269,0.5,0.8085106382978723,0.6178861788617886,0.9845465636437576,0.015453436356242412,0.8965286009708149,0.8921974952921529,0.6273685934717603,0.6088198369944271,0.9315973454007425,0.801243338155532,0.030926942825317383,2506,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 24, 27, 28, 29]","['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V23', 'V24', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,9,RUSBoostClassifier,generalization,44,2435,24,3,0.9892258579409418,0.6470588235294118,0.9361702127659575,0.7652173913043478,0.9902399349328995,0.009760065067100476,0.9632050738494284,0.9628255971750441,0.7734997718225194,0.7598918374154536,0.9748297612764227,0.9347368216256227,0.050405025482177734,2506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin']"
CostSensitiveLearning_with_RandomUnderSampler___RandomizedSearchCV__niter_30__cv_5,1,10,RUSBoostClassifier,generalization,41,2416,43,6,0.9804469273743017,0.4880952380952381,0.8723404255319149,0.6259541984732825,0.9825132167547783,0.017486783245221682,0.9274268211433466,0.9257893915975673,0.6443075899066475,0.6167358531789382,0.9782821247177109,0.871424998662767,0.06165289878845215,2506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","['Amount_log1p', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V23', 'V24', 'V25', 'V26', 'V27', 'V28', 'Time_sin', 'Time_cos']"
