model,balanced_accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_25%,balanced_accuracy_50%,balanced_accuracy_75%,balanced_accuracy_max
MLA (ClusterCentroids),100.0,0.8827513672068312,0.03583371278014443,0.7916666666666667,0.8602285504238021,0.884501660566626,0.9096090641757482,0.9464020065732572
MLA (RandomUnderSampler),100.0,0.8751678801018593,0.040495167004614745,0.7641274346084292,0.8478505417844169,0.872238758187466,0.9070387050666741,0.9560234656883528
MLA (Standard),100.0,0.8777045527493306,0.03692589537630742,0.7653474427418169,0.8586614192485178,0.8773626841909442,0.9027309289050338,0.967475102316285
